6.2831853071795864770/(Re(fsolve(exp(-.20e-7*(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi)))^(1/2))-((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi))+.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi))-.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))*((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi))+(.73312875099628112379e-1-.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi))+(-.73312875099628112379e-1+.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2)) = 0,beta,complex))/signum(Re(fsolve(exp(-.20e-7*(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi)))^(1/2))-((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi))+.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi))-.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))*((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi))+(.73312875099628112379e-1-.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-128.80498486004121280/Pi^2/(1.+1.196969697*I/Pi))+(-.73312875099628112379e-1+.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2)) = 0,beta,complex))))^1.	.47452174610897930002e-6	.65983864805619132454e-6
6.2831853071795864770/(Re(fsolve(exp(-.20e-7*(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi)))^(1/2))-((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi))+.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi))-.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))*((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi))+(.73312875099628112379e-1-.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi))+(-.73312875099628112379e-1+.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2)) = 0,beta,complex))/signum(Re(fsolve(exp(-.20e-7*(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi)))^(1/2))-((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi))+.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi))-.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))*((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi))+(.73312875099628112379e-1-.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-135.47865333736177639/Pi^2/(1.+1.196969697*I/Pi))+(-.73312875099628112379e-1+.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2)) = 0,beta,complex))))^1.	.50083831217506350518e-6	.65634973897230868423e-6
6.2831853071795864770/(Re(fsolve(exp(-.20e-7*(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi)))^(1/2))-((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi))+.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi))-.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))*((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi))+(.73312875099628112379e-1-.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi))+(-.73312875099628112379e-1+.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2)) = 0,beta,complex))/signum(Re(fsolve(exp(-.20e-7*(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi)))^(1/2))-((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi))+.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi))-.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))*((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi))+(.73312875099628112379e-1-.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-142.49809920049995218/Pi^2/(1.+1.196969697*I/Pi))+(-.73312875099628112379e-1+.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2)) = 0,beta,complex))))^1.	.54623631260039045366e-6	.64580013450245728103e-6
6.2831853071795864770/(Re(fsolve(exp(-.20e-7*(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi)))^(1/2))-((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi))+.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi))-.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))*((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi))+(.73312875099628112379e-1-.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi))+(-.73312875099628112379e-1+.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2)) = 0,beta,complex))/signum(Re(fsolve(exp(-.20e-7*(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi)))^(1/2))-((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi))+.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi))-.56873892380945881079*(beta^2-11269194042797.518347*Pi^2)^(1/2))*((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi))+(.73312875099628112379e-1-.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2))/((beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-149.88123793341320300/Pi^2/(1.+1.196969697*I/Pi))+(-.73312875099628112379e-1+.25799252234473236028e-3*I)*(beta^2-(87421887544252.523636+307643006020.82999520*I)*Pi^2)^(1/2)) = 0,beta,complex))))^1.	.58956401443307634346e-6	.63131777078639534235e-6
.14801316443204220853e-5	.59266272587133934002e-6	.61592011512607206761e-6
.51138774485515811246e-6	.58641141384730567471e-6	.60161161147853767283e-6
.31916236682374747586e-6	.57922701934119274626e-6	.58955267415066035412e-6
.23783117554519507241e-6	.57319476676032676251e-6	.58024834778833281541e-6
.19304002026100799560e-6	.56887286139720082403e-6	.57367697614307268770e-6
.16457297418026434250e-6	.56621770440001666060e-6	.56947515316080436933e-6
